stationid,observationdate,rainfall,rain_unit,temperature,temperature_unit,temp_category,is_hot,is_cold
S147,2023-09-29,25.017780195064503,mm,25.828486561223336,Celsius,Hot,True,False
S047,2023-08-08,32.7085783994604,,29.80451196244077,C,Hot,True,False
S001,2023-12-07,5.13886585309527,inch,21.531591551267223,c,Warm,False,False
S373,2023-11-17,2.2410753094693368,inch,38.49910725986433,C,Hot,True,False
S054,2023-02-20,2.5187818116592986,MM,36.3982575530639,c,Hot,True,False
S224,2023-12-31,42.33189663406413,MM,24.145951205361847, celsius ,Warm,False,False
S156,2023-09-15,2.868491863285477,inch,26.02803257881516, celsius ,Hot,True,False
S373,2023-01-02,46.55526328743016,,15.929596490598527, celsius ,Warm,False,False
S008,2023-12-04,4.459619747318161,,33.39925682857453,Celsius,Hot,True,False
S122,2023-03-25,47.97753639483371, INCH,16.2217581347438,Celsius,Warm,False,False
S164,2023-08-16,24.726949693478783,mm,18.19937011947964,Celsius,Warm,False,False
S090,2023-11-14,15.63020441584355,inch,33.0833922952689, celsius ,Hot,True,False
S136,2023-02-04,26.85402952091109,,33.67229522122321,c,Hot,True,False
S186,2023-01-18,32.13465993496385,,22.42141355174672,c,Warm,False,False
S316,2023-04-10,24.065137474396572, INCH,30.179804733688684,C,Hot,True,False
S041,2023-01-16,28.03609542658117, INCH,22.458066310562785,c,Warm,False,False
S228,2023-09-19,20.304395371497897,,11.823060631735924,Celsius,Cool,False,False
S145,2023-01-27,46.953264359114655,mm,30.521009592284862,Celsius,Hot,True,False
S212,2023-01-13,28.430674979826907,inch,28.926856045318765,C,Hot,True,False
S220,2023-04-11,2.7499798113742147,MM,29.97702089944414,Celsius,Hot,True,False
S397,2023-12-30,0.985906595645597, INCH,38.36509252376641,Celsius,Hot,True,False
S046,2023-09-17,20.29493159469728,mm,18.52468764722316,C,Warm,False,False
S035,2023-05-08,48.31833385872519,inch,30.41358745811622,c,Hot,True,False
S197,2023-05-26,43.97483099872117,,29.270188795526145,c,Hot,True,False
S286,2023-04-06,15.027030091322786, INCH,35.17078902766675,C,Hot,True,False
S242,2023-03-29,9.597152015618049,MM,37.74690965866554, celsius ,Hot,True,False
S365,2023-05-03,43.914040125301234,inch,22.0228779819227,c,Warm,False,False
S119,2023-05-05,36.308911524409126,inch,37.12630574655287,Celsius,Hot,True,False
S239,2023-11-04,7.088812533786404,,27.259046679231695, celsius ,Hot,True,False
S177,2023-07-31,11.694050141424878,MM,24.250749877111865,Celsius,Warm,False,False
S283,2023-11-03,14.817928551233612,mm,15.355869170808358,c,Warm,False,False
S177,2023-04-16,7.162326763474297,mm,35.37805297165281,c,Hot,True,False
S385,2023-02-03,28.85818558655733, INCH,19.20577399574264,c,Warm,False,False
S197,2023-05-31,15.699723152843514,MM,43.21181907185535,c,Hot,True,False
S351,2023-03-21,15.427894478095144,,44.01377101384245, celsius ,Hot,True,False
S133,2023-05-08,41.5624241046437,inch,36.50244828653705,Celsius,Hot,True,False
S259,2023-10-05,13.163627641762057,MM,13.83849543563636, celsius ,Cool,False,False
S023,2023-10-06,31.544341658366275,,28.957884847224214, celsius ,Hot,True,False
S202,2023-04-24,4.31726657051369,mm,23.41485564147872,C,Warm,False,False
S083,2023-02-13,17.082961989282065,mm,44.0815075458361, celsius ,Hot,True,False
S145,2023-01-02,40.63556137229838,mm,42.20863191420538, celsius ,Hot,True,False
S085,2023-11-01,20.912816522204388, INCH,12.63056293041678, celsius ,Cool,False,False
S078,2023-07-22,49.93138245156696, INCH,12.52792124083058,c,Cool,False,False
S366,2023-11-16,25.017780195064503,MM,32.012620714483546, celsius ,Hot,True,False
S001,2023-09-22,25.017780195064503,MM,34.251293801445016, celsius ,Hot,True,False
S051,2023-05-16,22.972322206792462,mm,28.34928940342303,c,Hot,True,False
S173,2023-04-22,46.79995259698367,mm,18.26422998950033,c,Warm,False,False
S205,2023-11-26,21.065248828983112, INCH,18.65900405961369,C,Warm,False,False
S072,2023-11-20,31.36312434213068, INCH,44.61013036997618,c,Hot,True,False
S154,2023-05-20,17.60413625381491,inch,23.59957778680785,C,Warm,False,False
S162,2023-04-10,16.931473400895204,mm,23.021985180094795,C,Warm,False,False
S118,2023-01-30,36.29063061303519,inch,25.032945757270404,C,Hot,True,False
S268,2023-08-17,32.24831614974421,mm,24.38550548069091,C,Warm,False,False
S054,2023-10-07,15.667234498865396,mm,17.969518516048872,c,Warm,False,False
S236,2023-10-14,17.656922159056222, INCH,11.575870236966754,Celsius,Cool,False,False
S313,2023-10-12,47.31383738761141,MM,27.8833295728778,c,Hot,True,False
S112,2023-08-30,19.67804411096677, INCH,31.96877109612658,C,Hot,True,False
S255,2023-03-11,38.176389858231126,mm,26.117272906998167, celsius ,Hot,True,False
S341,2023-07-30,40.41069635440376,inch,19.62361230388801,c,Warm,False,False
S066,2023-12-24,25.017780195064503,inch,12.697714417741226,Celsius,Cool,False,False
S103,2023-07-19,44.33441138892598,inch,38.55139566047068,Celsius,Hot,True,False
S338,2023-05-16,37.54149419664658,inch,24.46495804565441, celsius ,Warm,False,False
S286,2023-01-13,9.866252123961438,mm,17.87070575157193,Celsius,Warm,False,False
S335,2023-09-18,26.736467734116463,inch,20.87913308665681, celsius ,Warm,False,False
S249,2023-07-07,40.20867374463983,inch,31.427778147200293, celsius ,Hot,True,False
S030,2023-09-15,40.37325254260376,inch,12.15458676706613,Celsius,Cool,False,False
S106,2023-04-03,26.2380377480391, INCH,28.35298490129655,C,Hot,True,False
S133,2023-06-11,38.99039881013093,inch,22.30930822674285,Celsius,Warm,False,False
S138,2023-03-29,44.61666381754327, INCH,14.616294278109836,C,Cool,False,False
S184,2023-01-12,19.436663227323287, INCH,21.628678558143733,Celsius,Warm,False,False
S273,2023-12-22,14.004220757510373,inch,11.96793864778046,Celsius,Cool,False,False
S340,2023-08-12,16.30589330419061,inch,26.28463171407028, celsius ,Hot,True,False
S034,2023-01-15,46.56159738532242, INCH,38.363866056851954, celsius ,Hot,True,False
S053,2023-03-14,43.89769954741605,,44.74958152076163,Celsius,Hot,True,False
S205,2023-10-26,24.37840691325696,inch,41.72458988940542, celsius ,Hot,True,False
S043,2023-03-25,41.06047802201621, INCH,16.166618894891695, celsius ,Warm,False,False
S111,2023-10-31,48.32140571918366,,22.17430608687809,c,Warm,False,False
S151,2023-05-08,20.558160949326187, INCH,36.63594497960274,Celsius,Hot,True,False
S183,2023-04-21,14.54252201063806,,40.15826895576616,c,Hot,True,False
S336,2023-11-11,25.686167681091348,MM,21.120078753290137, celsius ,Warm,False,False
S400,2023-05-05,7.924339681416248,MM,19.317574169759357,C,Warm,False,False
S008,2023-04-15,17.32935627005628,MM,26.29563846219361,Celsius,Hot,True,False
S388,2023-11-10,49.79840110994186,MM,39.14324870940537,Celsius,Hot,True,False
S195,2023-10-01,23.361664788744065,,44.76808169712942, celsius ,Hot,True,False
S195,2023-02-21,40.61937147284748,MM,16.941571847501272, celsius ,Warm,False,False
S155,2024-01-01,12.035002962739998,MM,30.577339739152077, celsius ,Hot,True,False
S093,2023-05-10,25.017780195064503,,25.67282637081371, celsius ,Hot,True,False
S277,2023-12-10,34.205111787438064,,26.802971826453536, celsius ,Hot,True,False
S005,2023-10-05,14.86000586395216,inch,10.480983901560489,c,Cool,False,False
S092,2023-07-22,2.0743840003856926,mm,34.25564716202956, celsius ,Hot,True,False
S170,2023-05-14,25.017780195064503,mm,40.38174016533307,C,Hot,True,False
S317,2023-11-18,10.533739421527487,mm,40.21530161258211,c,Hot,True,False
S001,2023-11-05,25.017780195064503,MM,11.050436400726532, celsius ,Cool,False,False
S133,2023-03-16,13.986982955279736,MM,27.26962158701226, celsius ,Hot,True,False
S233,2023-03-16,20.432617017515543,inch,41.80422269194436,C,Hot,True,False
S078,2023-09-17,13.489566801090003,,33.300129372943786,c,Hot,True,False
S073,2023-03-06,44.67874718051989,MM,13.6289728461051, celsius ,Cool,False,False
S282,2023-03-30,15.771900908838893,MM,42.61212551900382,c,Hot,True,False
S249,2023-06-11,0.795877232604747, INCH,22.14571546335319,C,Warm,False,False
S121,2023-06-16,3.3933367479449417,MM,33.78655596700433,Celsius,Hot,True,False
S214,2023-01-18,15.500328914467886,,38.15961048617556, celsius ,Hot,True,False
S239,2023-01-14,33.62045772503295,MM,21.125495003750885,C,Warm,False,False
S350,2023-12-06,12.450732003750458,MM,35.80163271848201,c,Hot,True,False
S319,2023-07-29,3.2849932302136238,,41.448481605989954,Celsius,Hot,True,False
S048,2023-04-04,31.160547660889744,mm,30.170853181690195,C,Hot,True,False
S337,2023-03-22,47.90073490639216,mm,26.67318990269809, celsius ,Hot,True,False
S180,2023-12-24,11.616539604244776,MM,42.53438084302744,Celsius,Hot,True,False
S207,2023-01-11,14.047197926919669,mm,27.51475783313839,c,Hot,True,False
S014,2023-12-23,42.81312999542471,mm,21.554737361843245, celsius ,Warm,False,False
S028,2023-05-16,24.263311986750324,mm,22.95274220186469,C,Warm,False,False
S078,2023-04-06,27.406672263609245,MM,32.14657302974153,Celsius,Hot,True,False
S216,2023-04-15,11.416032618690648,,23.91822546501199,C,Warm,False,False
S386,2023-02-07,19.158582079883825,mm,22.685239405824507,Celsius,Warm,False,False
S365,2023-09-16,2.581791611059025,mm,24.158582441705143,C,Warm,False,False
S014,2023-12-03,37.443574035122005,MM,34.15559328979043,c,Hot,True,False
S187,2023-11-19,27.175713700101383,mm,35.40752693852103,C,Hot,True,False
S007,2023-09-04,2.8817816759309838,MM,25.82415210947632,c,Hot,True,False
S111,2023-08-03,2.501541475850988,,24.88574162580788,Celsius,Warm,False,False
S363,2023-05-26,12.517695954679295,inch,12.681761161622118, celsius ,Cool,False,False
S294,2023-07-26,1.683628210427357,,12.052591794754942,C,Cool,False,False
S015,2023-11-09,23.417507114268123,inch,32.707242146302505,Celsius,Hot,True,False
S192,2023-11-04,14.063433814855289,MM,37.48159400236386,C,Hot,True,False
S119,2023-01-25,24.92805268142653,mm,38.82502351205965,c,Hot,True,False
S028,2023-07-03,16.914776859322085,MM,14.883397130871211,c,Cool,False,False
S231,2023-09-10,28.9327453582357,,14.261650245762112,C,Cool,False,False
S300,2023-03-03,0.352355132247717,,20.73199198259641,C,Warm,False,False
S068,2023-02-05,18.745700321476495,inch,43.13020219231671,c,Hot,True,False
S233,2023-01-20,45.97063558815884,mm,11.45979951011872,C,Cool,False,False
S146,2023-07-26,27.87962038840181,mm,33.365100850962975,C,Hot,True,False
S228,2023-10-02,32.53987697691158, INCH,12.653565803134589,Celsius,Cool,False,False
S034,2023-12-22,49.787556858779006, INCH,33.76999972945136,c,Hot,True,False
S111,2023-08-20,39.60187370672645,inch,23.148846555488085,Celsius,Warm,False,False
S264,2023-03-01,13.938284901679593,,42.59635223983473,C,Hot,True,False
S369,2023-05-26,42.67800935231757, INCH,21.54406093381416,C,Warm,False,False
S236,2023-07-02,35.17512517181695,MM,41.95491822611639,c,Hot,True,False
S042,2023-06-23,19.38388168220781,inch,29.164342500441368,c,Hot,True,False
S180,2023-06-07,21.368054240497187,inch,19.18448918037664, celsius ,Warm,False,False
S226,2023-04-23,29.88104478285278,inch,30.395997724672107,c,Hot,True,False
S365,2023-08-28,33.468171481019304,MM,17.763798106490086, celsius ,Warm,False,False
S289,2023-04-11,32.2284325485647,inch,14.589800896054404, celsius ,Cool,False,False
S150,2023-03-08,18.07675928070514,inch,33.86348651244239, celsius ,Hot,True,False
S198,2023-08-03,14.645488906838043,,28.58349606863748,C,Hot,True,False
S112,2023-12-01,17.53250288400754,,40.85508673990468,c,Hot,True,False
S004,2023-04-05,43.11500717759617,inch,24.58487696327461,Celsius,Warm,False,False
S350,2023-11-16,28.84308903647521,,42.05470851368915,c,Hot,True,False
S318,2023-07-29,6.429991048875011,MM,33.81434898879898,C,Hot,True,False
S350,2023-04-13,9.649486998068546, INCH,13.84440124179893,c,Cool,False,False
S095,2023-11-06,8.230986169915383,inch,15.363642611433928,Celsius,Warm,False,False
S137,2023-11-14,16.82017648373943,MM,38.66002165366661, celsius ,Hot,True,False
S387,2023-05-30,21.769482497025034,,23.13452986017833,Celsius,Warm,False,False
S322,2023-11-06,14.93251188647332,MM,24.699723357206192,Celsius,Warm,False,False
S075,2023-02-01,9.541069889033087, INCH,36.69704773916932,Celsius,Hot,True,False
S134,2023-09-02,25.017780195064503,,26.945907404836166,c,Hot,True,False
S118,2023-01-22,36.787198946887656,,23.347950664425763, celsius ,Warm,False,False
S194,2023-02-20,25.017780195064503,MM,32.71784723844978,c,Hot,True,False
S392,2023-04-19,45.0772192707371,,30.940796423122585,C,Hot,True,False
S133,2023-10-11,15.936373487212396,MM,26.94746118512761,Celsius,Hot,True,False
S225,2023-08-03,40.91927958666343,inch,37.42033926345291,c,Hot,True,False
S020,2024-01-01,43.40478733819676,,29.27717180957395, celsius ,Hot,True,False
S113,2023-06-20,48.2558898594364,inch,22.97788126790604,c,Warm,False,False
S047,2023-03-12,27.20855783662997,mm,26.94562090546076,C,Hot,True,False
S001,2023-07-09,25.017780195064503, INCH,40.83876235924164,c,Hot,True,False
S320,2023-08-05,7.477598670855884,mm,34.383901621468695,Celsius,Hot,True,False
S259,2023-12-23,21.81040920463346,inch,26.09185287987834,Celsius,Hot,True,False
S161,2023-01-13,17.126954588649003,inch,14.945813637855078,Celsius,Cool,False,False
S010,2023-04-08,34.20638727065987,inch,26.48515941907999,c,Hot,True,False
S261,2023-01-22,7.039788759233906,inch,26.215353469326764,C,Hot,True,False
S386,2023-08-07,18.565509110157542,mm,25.84681345170456,Celsius,Hot,True,False
S013,2023-06-13,9.15802643995088,mm,16.540769869067116,c,Warm,False,False
S101,2023-10-18,48.131078302880994,mm,17.855631469906506, celsius ,Warm,False,False
S329,2023-05-02,3.499280302363106,inch,25.46464818178748, celsius ,Hot,True,False
S399,2023-07-15,34.82507067565414, INCH,16.041012218722358, celsius ,Warm,False,False
S038,2023-11-30,25.81000648228074,mm,27.169585745022555, celsius ,Hot,True,False
S095,2023-02-08,37.00197536689333, INCH,44.27258385404111,C,Hot,True,False
S305,2023-11-18,49.3835134698431, INCH,37.65235507052154,C,Hot,True,False
S069,2023-12-23,31.961337891956227,MM,18.95303891209585, celsius ,Warm,False,False
S318,2023-05-26,25.23746666571919,mm,32.35244649147424,Celsius,Hot,True,False
S334,2023-10-17,43.06153321092016,mm,10.652056521184686,Celsius,Cool,False,False
S373,2023-04-21,19.19003794724433,mm,35.39219336799165,c,Hot,True,False
S376,2023-06-26,38.46890314679116,,33.78638895032718, celsius ,Hot,True,False
S076,2023-07-23,6.042182297124777,inch,24.268317462048053, celsius ,Warm,False,False
S001,2023-05-28,27.284167062441934,mm,34.908920657086114,c,Hot,True,False
S320,2023-06-21,41.47516506810061,inch,42.07135319723836, celsius ,Hot,True,False
S060,2023-11-05,25.017780195064503,mm,10.396810931218724,Celsius,Cool,False,False
S320,2023-02-23,22.14365524936263, INCH,24.426871070716192,c,Warm,False,False
S361,2023-11-03,3.3887565599509784,inch,28.61719096692891,c,Hot,True,False
S165,2023-09-05,17.26291903551072,MM,17.162158136018924,C,Warm,False,False
S062,2023-08-13,9.254973812892786, INCH,35.38833693320138, celsius ,Hot,True,False
S089,2023-04-20,10.925185121233032,mm,30.548622388363963,Celsius,Hot,True,False
S296,2023-12-12,21.64461434547646,,26.09991801643089,c,Hot,True,False
S295,2023-07-29,34.18754691818172,inch,34.536306981099514,Celsius,Hot,True,False
S179,2023-05-16,18.993218965153677, INCH,37.64456039452477,Celsius,Hot,True,False
S125,2023-08-03,20.2386280404114,,40.024327289207726,C,Hot,True,False
S353,2023-01-23,4.487766674397248,inch,31.00255737211754,Celsius,Hot,True,False
S063,2023-10-14,32.82255116741573, INCH,10.152479065980607,c,Cool,False,False
S143,2023-12-27,46.56527054818593,MM,30.789263373702752,C,Hot,True,False
S104,2023-06-01,39.6288738939543,inch,29.97401365693129,C,Hot,True,False
S134,2023-02-14,22.94274302142704,mm,22.65405276404715,c,Warm,False,False
S042,2023-07-03,27.256053700806177, INCH,11.535152883925988,Celsius,Cool,False,False
S111,2023-04-18,25.017780195064503,mm,33.05490107354918,Celsius,Hot,True,False
S157,2023-04-05,11.711289777606282,inch,42.39084522832356,c,Hot,True,False
S289,2023-07-14,46.00655949433576, INCH,42.68331153425467, celsius ,Hot,True,False
S157,2023-05-30,25.017780195064503,,44.08133959497523, celsius ,Hot,True,False
S038,2023-06-14,16.752251535122927,mm,34.55886698387109, celsius ,Hot,True,False
S303,2023-11-08,4.61142771437112,,32.26912722962917,c,Hot,True,False
S365,2023-02-06,36.84659587850175,MM,25.945973362880025,C,Hot,True,False
S184,2023-07-08,17.361252967693897,MM,16.43243998589379,C,Warm,False,False
S136,2023-12-30,24.491474327724948,mm,14.072255170731951,Celsius,Cool,False,False
S157,2023-12-16,46.29201520504313,,44.57069261790453,C,Hot,True,False
S047,2023-03-10,11.293795824584214,inch,36.01114667062897, celsius ,Hot,True,False
S324,2024-01-01,19.925870653972865, INCH,11.489096049976546,C,Cool,False,False
S173,2023-09-07,6.416944677223152,mm,11.762364924218623,Celsius,Cool,False,False
S130,2023-10-26,13.990007752675366,MM,27.65415784668977,c,Hot,True,False
S095,2023-10-01,40.81348074914772,inch,12.549854928644232,C,Cool,False,False
S115,2023-01-23,18.88265485477439,MM,22.487581058250186, celsius ,Warm,False,False
S243,2023-10-13,9.325081248507106,mm,37.98619161221392,c,Hot,True,False
S292,2023-01-19,0.8457866941347147, INCH,36.284062695021184,Celsius,Hot,True,False
S282,2023-08-03,27.41192146862278,,22.399057641787092,c,Warm,False,False
S299,2023-05-04,24.752334056772245, INCH,20.40106096355434,C,Warm,False,False
S283,2023-04-30,10.531029365604368,,30.39649259575317, celsius ,Hot,True,False
S069,2023-04-03,25.017780195064503,inch,39.69497336404846,Celsius,Hot,True,False
S011,2023-01-15,35.586496321049374,MM,15.556881066615762, celsius ,Warm,False,False
S254,2023-07-15,18.382420009422745, INCH,41.64662768195008,c,Hot,True,False
S360,2023-04-13,49.468851554495615,mm,33.43091306898493,c,Hot,True,False
S038,2023-01-13,44.76490060464776,,18.792587163052534, celsius ,Warm,False,False
S346,2023-06-10,45.62985605014523,inch,13.880070084662286,c,Cool,False,False
